AccessionVersion,Size,nºBGCs,TaxPhylum,
NC_019342.1,130175,0,Proteobacteria
NC_016115.1,130055,0,Actinobacteria
NZ_CP016013.1,130039,0,Proteobacteria
NC_021250.1,129894,0,Proteobacteria
NZ_CP019971.1,129683,0,Firmicutes
NZ_CP009580.1,129463,0,Proteobacteria
NC_015377.1,129399,0,Proteobacteria
NZ_CP007648.1,129218,0,Firmicutes
NC_017942.1,129210,0,Euryarchaeota
NZ_CP011656.1,129196,0,Proteobacteria
NZ_CP015140.1,129154,0,Proteobacteria
NZ_CP020890.1,129139,0,Proteobacteria
NZ_CP016035.1,129085,0,Proteobacteria
NZ_CP015914.1,129035,0,Proteobacteria
NZ_CP015744.1,128968,0,Proteobacteria
NZ_CP019972.1,128951,0,Firmicutes
NC_014124.1,128921,0,Proteobacteria
NZ_CP021958.1,128920,0,Proteobacteria
NC_019773.1,128780,0,Cyanobacteria
NC_015378.1,128650,0,Proteobacteria
NZ_CP013454.1,128579,0,Proteobacteria
NC_016108.1,128415,0,Proteobacteria
NZ_CP020558.1,128414,0,Firmicutes
NZ_CP014493.1,128305,0,Proteobacteria
NZ_CP018877.1,128297,0,Firmicutes
NZ_CP019007.1,128248,0,Proteobacteria
NZ_CP013486.1,128112,0,Proteobacteria
NZ_CP021719.1,128094,0,Proteobacteria
NZ_CP012566.1,127690,0,Proteobacteria
NC_019389.1,127508,0,Proteobacteria
NZ_CP016309.1,127447,0,Proteobacteria
NZ_CP013750.1,127346,0,Firmicutes
NC_023290.1,127291,0,Proteobacteria
NC_010119.1,127212,0,Proteobacteria
NZ_CP021817.1,127177,0,Proteobacteria
NZ_CP013754.1,127132,0,Firmicutes
NZ_CP020556.1,127085,0,Actinobacteria
NZ_CP016416.1,127066,0,Proteobacteria
NZ_CP006665.1,127046,0,Proteobacteria
NZ_CP016763.1,127005,0,Proteobacteria
NZ_CP011519.2,126976,0,Proteobacteria
NZ_CP010092.1,126898,0,Firmicutes
NZ_CP022349.1,126877,0,Proteobacteria
NZ_CP012571.1,126863,0,Proteobacteria
NZ_CP005746.1,126786,0,Spirochaetes
NZ_CP016366.1,126697,0,Proteobacteria
NC_007608.1,126697,0,Proteobacteria
NZ_CP014798.1,126548,0,Proteobacteria
NZ_CP012427.1,126466,0,Proteobacteria
NC_009957.1,126304,0,Proteobacteria
NZ_CP013833.1,126302,0,Proteobacteria
NZ_CP022534.1,126208,0,Proteobacteria
NZ_CP010861.1,126126,0,Proteobacteria
NZ_CP016549.1,126046,0,Proteobacteria
NZ_CP015239.1,125977,0,Proteobacteria
NZ_CP018901.1,125964,0,Proteobacteria
NZ_CP016932.1,125964,0,Proteobacteria
NC_023011.1,125764,0,Euryarchaeota
NZ_CP021545.1,125536,0,Proteobacteria
NC_004998.1,125491,0,Proteobacteria
NZ_CP015884.1,125418,0,Firmicutes
NC_013502.1,125133,0,Bacteroidetes
NZ_CP021845.1,125099,0,Proteobacteria
NZ_CP011772.1,125076,0,Proteobacteria
NC_022996.1,124908,0,Proteobacteria
NZ_CP023066.1,124845,0,Proteobacteria
NC_014214.1,124421,0,Deinococcus-Thermus
NZ_CP015213.1,124345,0,Proteobacteria
NZ_CP012963.1,124323,0,Proteobacteria
NZ_CP008875.1,124256,0,Euryarchaeota
NZ_CP011565.1,124256,0,Euryarchaeota
NC_014634.1,124226,0,Fusobacteria
NZ_CP019182.1,124201,0,Proteobacteria
NC_010480.1,124030,0,Cyanobacteria
NC_011246.1,123937,0,Spirochaetes
NZ_CP020886.1,123557,0,Proteobacteria
NZ_CP020883.1,123557,0,Proteobacteria
NZ_CP011481.1,123420,0,Proteobacteria
NC_016138.1,123322,0,Proteobacteria
NZ_CP013047.2,123171,0,Proteobacteria
NC_020275.1,122976,0,Actinobacteria
NZ_CP010882.1,122966,0,Proteobacteria
NZ_CP004396.1,122964,0,Proteobacteria
NC_021819.1,122863,0,Proteobacteria
NZ_CP009357.1,122808,0,Proteobacteria
NC_016838.1,122799,0,Proteobacteria
NZ_CP013780.1,122750,0,Proteobacteria
NC_009040.1,122606,0,Proteobacteria
NC_013655.1,122345,0,Proteobacteria
NC_011749.1,122301,0,Proteobacteria
NC_009431.1,121962,0,Proteobacteria
NC_022372.1,121723,0,Proteobacteria
NZ_CP010386.1,121660,0,Proteobacteria
NC_006139.1,121587,0,Proteobacteria
NZ_CP006588.1,121544,0,Bacteroidetes
NZ_CP017649.1,121485,0,Proteobacteria
NZ_CP015372.1,121451,0,Proteobacteria
NC_032099.1,121262,0,Proteobacteria
NC_009602.1,121239,0,Proteobacteria
NC_010679.1,121122,0,Proteobacteria
NZ_CP021758.1,121057,0,Proteobacteria
NZ_CP014756.1,121030,0,Proteobacteria
NC_005014.1,120826,0,Proteobacteria
NZ_CP016941.1,120760,0,Proteobacteria
NC_008460.1,120730,0,Proteobacteria
NZ_CP013763.1,120730,0,Proteobacteria
NC_009933.1,120693,0,Cyanobacteria
NZ_CP014203.1,120667,0,Firmicutes
NZ_CP013024.1,120611,0,Proteobacteria
NC_023291.1,120572,0,Proteobacteria
NZ_CP019069.1,120563,0,Euryarchaeota
NZ_CP020904.1,120533,0,Proteobacteria
NZ_CP017633.1,120528,0,Proteobacteria
NZ_CP015353.1,120510,0,Firmicutes
NZ_CP015354.1,120416,0,Firmicutes
NZ_CP009562.1,120346,0,Proteobacteria
NZ_CP021946.1,120345,0,Proteobacteria
NZ_CP009564.1,120340,0,Proteobacteria
NZ_CP018122.1,120326,0,Proteobacteria
NZ_CP018110.1,120326,0,Proteobacteria
NC_017577.1,120153,0,Proteobacteria
NC_005229.1,119895,0,Cyanobacteria
NC_014908.1,119718,0,Proteobacteria
NC_011754.1,119594,0,Proteobacteria
NZ_CP014743.1,119543,0,Proteobacteria
NZ_CP018116.1,119254,0,Proteobacteria
NC_021077.1,119225,0,Proteobacteria
NZ_CP012345.1,119113,0,Proteobacteria
NZ_CP019126.1,119048,0,Proteobacteria
NZ_CP021841.1,118934,0,Proteobacteria
NC_020296.1,118712,0,Cyanobacteria
NZ_CP016173.1,118591,0,Proteobacteria
NC_014754.1,118585,0,Proteobacteria
NZ_CP009570.1,118585,0,Proteobacteria
NC_014384.1,118525,0,Proteobacteria
NZ_CP018964.1,118495,0,Proteobacteria
NZ_CP005830.1,118340,0,Spirochaetes
NZ_LN824135.1,118323,0,Proteobacteria
NC_020909.1,118287,0,Proteobacteria
NZ_CP009115.1,118061,0,Proteobacteria
NC_021811.1,117929,0,Proteobacteria
NZ_LT216438.1,117916,0,Proteobacteria
NZ_CP022738.1,117910,0,Proteobacteria
NZ_CP018978.1,117844,0,Proteobacteria
NZ_CP016283.1,117792,0,Actinobacteria
NZ_CP006663.1,117755,0,Proteobacteria
NZ_CP018818.1,117755,0,Proteobacteria
NZ_CP021737.1,117703,0,Proteobacteria
NZ_CP006993.1,117697,0,Proteobacteria
NZ_CP015170.1,117661,0,Proteobacteria
NZ_CP011616.1,117623,0,Proteobacteria
NC_013122.1,117536,0,Proteobacteria
NZ_CP021183.1,117506,0,Proteobacteria
NZ_CP010358.1,117483,0,Proteobacteria
NZ_CP010234.1,117266,0,Proteobacteria
NC_010850.1,117252,0,Actinobacteria
NZ_CP017987.1,117168,0,Proteobacteria
NC_013437.1,117047,0,Proteobacteria
NZ_CP022914.1,117021,0,Proteobacteria
NC_018746.1,117003,0,Proteobacteria
NZ_CP012397.1,116939,0,Proteobacteria
NZ_CP014745.1,116883,0,Proteobacteria
NC_014842.1,116877,0,Proteobacteria
NZ_CP010881.1,116803,0,Proteobacteria
NZ_CP017423.1,116799,0,Actinobacteria
NC_009035.1,116763,0,Proteobacteria
NZ_CP020923.1,116677,0,Proteobacteria
NZ_CP010201.1,116581,0,Proteobacteria
NC_003350.1,116580,0,Proteobacteria
NZ_CP018993.1,116562,0,Proteobacteria
NZ_CP012941.1,116523,0,Proteobacteria
NZ_CP010532.1,116496,0,Euryarchaeota
NZ_CP015395.1,116419,0,Proteobacteria
NZ_CP011122.1,116245,0,Proteobacteria
NZ_CP021753.1,116187,0,Proteobacteria
NZ_CP014767.1,116138,0,Bacteroidetes
NC_023905.1,116047,0,Proteobacteria
NC_021492.1,116007,0,Proteobacteria
NZ_CP013976.1,115926,0,Proteobacteria
NZ_CP016938.1,115648,0,Proteobacteria
NC_008538.1,115507,0,Actinobacteria
NZ_CP021184.1,115498,0,Proteobacteria
NC_016819.1,115487,0,Proteobacteria
NC_022992.1,115452,0,Proteobacteria
NZ_CP015856.1,115432,0,Proteobacteria
NZ_CP009776.1,115320,0,Proteobacteria
NZ_CP011617.1,115319,0,Proteobacteria
NC_019155.1,115300,0,Proteobacteria
NC_016592.1,115232,0,Proteobacteria
NZ_CP010862.1,115171,0,Proteobacteria
NZ_CP010398.1,114848,0,Proteobacteria
NZ_CP021369.1,114839,0,Proteobacteria
NC_010158.1,114570,0,Proteobacteria
NC_017630.1,114550,0,Proteobacteria
NZ_CP015915.1,114472,0,Proteobacteria
NC_025187.1,114464,0,Proteobacteria
NZ_CP021733.1,114267,0,Proteobacteria
NZ_CP018759.1,114250,0,Proteobacteria
NZ_CP007150.1,114231,0,Proteobacteria
NC_007941.1,114230,0,Proteobacteria
NZ_HG917973.1,114229,0,Actinobacteria
NZ_CP014496.1,114223,0,Proteobacteria
NZ_CP014523.1,114223,0,Proteobacteria
NC_013175.1,114222,0,Proteobacteria
NZ_CP012634.1,114221,0,Proteobacteria
NZ_CP012964.1,114198,0,Proteobacteria
NC_007488.2,114179,0,Proteobacteria
NZ_CP010153.1,114159,0,Proteobacteria
NZ_CP010144.1,114159,0,Proteobacteria
NZ_CP017930.1,114139,0,Proteobacteria
NZ_CP015215.1,114095,0,Proteobacteria
NZ_CP019774.1,114073,0,Proteobacteria
NC_009007.1,114045,0,Proteobacteria
NZ_CP019439.1,114001,0,Proteobacteria
NZ_CP011596.1,113992,0,Proteobacteria
NC_023031.1,113866,0,Proteobacteria
NZ_CP014669.1,113852,0,Proteobacteria
NZ_CP016745.1,113820,0,Firmicutes
NZ_CP022156.1,113793,0,Proteobacteria
NZ_CP007036.1,113739,0,Spirochaetes
NZ_CP011950.1,113655,0,Euryarchaeota
NC_023903.1,113640,0,Proteobacteria
NC_023906.1,113640,0,Proteobacteria
NC_025166.1,113639,0,Proteobacteria
NZ_CP008830.1,113639,0,Proteobacteria
NZ_CP008833.1,113639,0,Proteobacteria
NZ_CP007730.1,113639,0,Proteobacteria
NZ_CP009875.1,113639,0,Proteobacteria
NZ_CP011986.1,113639,0,Proteobacteria
NZ_CP014650.1,113639,0,Proteobacteria
NZ_CP022693.1,113639,0,Proteobacteria
NZ_CP011991.1,113638,0,Proteobacteria
NC_014016.1,113637,0,Proteobacteria
NC_023904.1,113622,0,Proteobacteria
NZ_CP018682.2,113574,0,Proteobacteria
NZ_CP011506.1,113484,0,Proteobacteria
NZ_CP019446.1,113443,0,Proteobacteria
NZ_CP007736.1,113440,0,Proteobacteria
NZ_CP020050.1,113431,0,Proteobacteria
NZ_CP022167.1,113428,0,Proteobacteria
NC_017627.1,113346,0,Proteobacteria
NZ_CP017847.1,113343,0,Proteobacteria
NC_022589.1,113295,0,Proteobacteria
NZ_CP015253.1,113275,0,Firmicutes
NZ_CP010244.1,113250,0,Proteobacteria
NZ_CP013255.1,113210,0,Actinobacteria
NZ_CP018207.1,113140,0,Proteobacteria
NZ_CP011595.1,113105,0,Proteobacteria
NZ_CP011615.1,113105,0,Proteobacteria
NZ_CP017929.1,113105,0,Proteobacteria
NC_009453.1,112992,0,Actinobacteria
NZ_CP019002.1,112917,0,Proteobacteria
NZ_CP010146.1,112874,0,Proteobacteria
NZ_CP021940.1,112868,0,Proteobacteria
NZ_CP021945.1,112868,0,Proteobacteria
NZ_CP013298.1,112763,0,Actinobacteria
NC_019108.1,112673,0,Proteobacteria
NC_025176.1,112671,0,Proteobacteria
NC_014476.2,112670,0,Proteobacteria
NZ_CP012683.1,112639,0,Proteobacteria
NZ_CP021429.1,112604,0,Proteobacteria
NZ_CP021897.1,112496,0,Proteobacteria
NZ_LN831305.1,112459,0,Euryarchaeota
NZ_CP014851.1,112429,0,Firmicutes
NC_025143.1,112330,0,Proteobacteria
NZ_CP013224.1,112176,0,Proteobacteria
NZ_CP013221.1,112176,0,Proteobacteria
NZ_CP010780.1,112157,0,Proteobacteria
NZ_CP012565.1,112059,0,Proteobacteria
NZ_CP020585.1,111999,0,Proteobacteria
NZ_CP022431.1,111940,0,Proteobacteria
NZ_CP015070.1,111851,0,Proteobacteria
NZ_CP018920.1,111810,0,Proteobacteria
NZ_CP018625.1,111755,0,Proteobacteria
NC_023916.1,111741,0,Proteobacteria
NZ_CP008931.1,111693,0,Proteobacteria
NZ_CP022128.1,111692,0,Proteobacteria
NZ_CP021206.1,111688,0,Proteobacteria
NZ_CP016924.1,111539,0,Proteobacteria
NZ_CP021541.1,111531,0,Proteobacteria
NC_013728.1,111481,0,Proteobacteria
NZ_CP014803.1,111411,0,Proteobacteria
NZ_CP011594.1,111395,0,Proteobacteria
NZ_CP017931.1,111395,0,Proteobacteria
NZ_AP014801.1,111306,0,Proteobacteria
NZ_CP010863.1,111292,0,Proteobacteria
NZ_CP012570.1,111236,0,Proteobacteria
NZ_CP009855.1,111232,0,Proteobacteria
NZ_CP008907.1,111227,0,Proteobacteria
NZ_CP020118.1,111212,0,Proteobacteria
NC_016846.1,111195,0,Proteobacteria
NZ_CP022149.1,111184,0,Proteobacteria
NC_012523.1,111160,0,Actinobacteria
NZ_CP013379.1,111152,0,Proteobacteria
NZ_CP019050.1,111083,0,Proteobacteria
NZ_CP021432.1,111030,0,Proteobacteria
NZ_CP018360.1,111017,0,Proteobacteria
NZ_CP016296.1,110968,0,Proteobacteria
NZ_CP016301.1,110967,0,Proteobacteria
NZ_CP016299.1,110967,0,Proteobacteria
NC_020524.1,110967,0,Proteobacteria
NZ_CP015484.1,110965,0,Proteobacteria
NZ_CP018257.1,110964,0,Proteobacteria
NZ_CP011916.1,110961,0,Proteobacteria
NC_019956.1,110881,0,Firmicutes
NZ_CP015280.1,110830,0,Actinobacteria
NC_025184.1,110786,0,Proteobacteria
NC_021501.1,110781,0,Proteobacteria
NZ_CP020359.1,110705,0,Proteobacteria
NZ_CP014964.1,110507,0,Proteobacteria
NC_014843.1,110416,0,Proteobacteria
NC_021813.2,110363,0,Proteobacteria
NZ_CP012864.1,110330,0,Bacteroidetes
NC_011092.1,110227,0,Proteobacteria
NZ_CP018992.1,110226,0,Proteobacteria
NC_024978.1,110137,0,Proteobacteria
NZ_CP012254.1,110093,0,Proteobacteria
NC_022651.1,110040,0,Proteobacteria
NZ_CP016791.1,110013,0,Firmicutes
NZ_CP022085.1,109942,0,Proteobacteria
NZ_CP014995.1,109917,0,Proteobacteria
NZ_CP014490.1,109910,0,Proteobacteria
NZ_CP015355.1,109822,0,Firmicutes
NC_023139.1,109815,0,Proteobacteria
NZ_CP021147.1,109793,0,Proteobacteria
NZ_CP012163.1,109753,0,Proteobacteria
NZ_CP012039.1,109715,0,Proteobacteria
NZ_CP011655.1,109688,0,Proteobacteria
NZ_CP012114.1,109613,0,Proteobacteria
NC_014249.1,109570,0,Cyanobacteria
NC_023276.1,109512,0,Proteobacteria
NC_014937.1,109464,0,Firmicutes
NZ_CP016161.1,109349,0,Proteobacteria
NZ_CP015755.1,109349,0,Proteobacteria
NZ_CP019027.1,109344,0,Proteobacteria
NC_018651.1,109274,0,Proteobacteria
NC_024955.2,109191,0,Proteobacteria
NC_024972.1,109112,0,Actinobacteria
NZ_CP019013.1,109057,0,Proteobacteria
NZ_CP020063.1,109019,0,Proteobacteria
NZ_CP017850.1,108965,0,Proteobacteria
NZ_CP017283.1,108867,0,Proteobacteria
NZ_CP017285.1,108857,0,Proteobacteria
NC_004956.1,108845,0,Proteobacteria
NZ_CP007543.1,108692,0,Cyanobacteria
NC_025142.1,108661,0,Proteobacteria
NC_025144.1,108660,0,Proteobacteria
NC_019749.1,108587,0,Cyanobacteria
NZ_CP015204.1,108503,0,Actinobacteria
NZ_CP009167.1,108501,0,Proteobacteria
NC_032102.1,108462,0,Proteobacteria
NC_019125.1,108459,0,Proteobacteria
NZ_CP017672.1,108417,0,Proteobacteria
NC_011917.1,108379,0,Proteobacteria
NZ_CP019904.1,108340,0,Proteobacteria
NZ_CP011014.1,108311,0,Firmicutes
NZ_CP020895.1,108261,0,Proteobacteria
NC_008275.1,107929,0,Proteobacteria
NC_019165.1,107748,0,Proteobacteria
NZ_CP007510.1,107733,0,Proteobacteria
NZ_CP018626.1,107692,0,Proteobacteria
NZ_CP016822.1,107688,0,Actinobacteria
NC_019137.1,107637,0,Proteobacteria
NZ_CP010325.1,107623,0,Proteobacteria
NC_009650.1,107576,0,Proteobacteria
NZ_CP011383.1,107561,0,Cyanobacteria
NC_024979.1,107552,0,Proteobacteria
NZ_CP015233.1,107530,0,Proteobacteria
NZ_CP014321.1,107507,0,Proteobacteria
NC_025138.1,107386,0,Proteobacteria
NZ_CP019242.1,107251,0,Proteobacteria
NZ_CP022698.1,107249,0,Proteobacteria
NZ_CP020117.1,107210,0,Proteobacteria
NZ_CP012965.1,107170,0,Proteobacteria
NC_019043.1,107138,0,Proteobacteria
NZ_CP012994.1,107110,0,Proteobacteria
NZ_CP019735.1,107035,0,Firmicutes
NZ_CP019744.1,107027,0,Firmicutes
NC_015693.1,106999,0,Bacteroidetes
NZ_CP010021.1,106992,0,Proteobacteria
NC_019123.1,106833,0,Proteobacteria
NZ_CP008818.1,106739,0,Proteobacteria
NZ_LT883154.1,106706,0,Proteobacteria
NZ_LT904853.1,106704,0,Proteobacteria
NZ_LT904895.1,106704,0,Proteobacteria
NZ_CP010385.1,106698,0,Proteobacteria
NZ_CP021898.1,106696,0,Proteobacteria
NC_005815.1,106642,0,Proteobacteria
NZ_CP014765.1,106559,0,Proteobacteria
NZ_CP021714.1,106541,0,Proteobacteria
NC_011642.1,106527,0,Firmicutes
NZ_CP013191.1,106519,0,Proteobacteria
NC_003385.1,106516,0,Proteobacteria
NZ_LT904880.1,106516,0,Proteobacteria
NC_016861.1,106510,0,Proteobacteria
NC_008386.1,106469,0,Proteobacteria
NZ_CP017724.1,106449,0,Proteobacteria
NZ_CP010383.2,106410,0,Proteobacteria
NZ_CP010317.1,106397,0,Proteobacteria
NZ_CP020812.1,106337,0,Actinobacteria
NZ_CP021857.1,106331,0,Proteobacteria
NZ_CP010174.1,106274,0,Proteobacteria
NZ_CP022350.1,106140,0,Proteobacteria
NC_005232.1,106004,0,Cyanobacteria
NC_020297.1,106004,0,Cyanobacteria
NC_016839.1,105974,0,Proteobacteria
NZ_CP017589.1,105961,0,Proteobacteria
NZ_CP012466.1,105869,0,Firmicutes
NZ_CP007651.1,105866,0,Proteobacteria
NZ_CP021153.1,105771,0,Proteobacteria
NC_015970.1,105449,0,Bacteroidetes
NZ_CP015214.1,105292,0,Proteobacteria
NC_007489.1,105284,0,Proteobacteria
NC_013793.1,105029,0,Firmicutes
NC_032103.1,105008,0,Proteobacteria
NC_023329.1,104399,0,Proteobacteria
NZ_CP011809.2,104368,0,Proteobacteria
NZ_CP010533.1,104322,0,Euryarchaeota
NZ_AP014953.1,104259,0,Proteobacteria
NC_021056.1,104048,0,Actinobacteria
NC_007486.1,104014,0,Actinobacteria
NZ_CP014662.1,103851,0,Proteobacteria
NC_016904.1,103795,0,Proteobacteria
NZ_CP006800.1,103694,0,Proteobacteria
NZ_CP016922.1,103694,0,Proteobacteria
NZ_CP006641.1,103644,0,Proteobacteria
NZ_CP015119.1,103606,0,Proteobacteria
NC_019202.1,103532,0,Proteobacteria
NZ_CP007544.1,103516,0,Cyanobacteria
NC_011960.1,103355,0,Proteobacteria
NC_005230.1,103307,0,Cyanobacteria
NC_019061.1,103297,0,Proteobacteria
NZ_CP023144.1,103234,0,Proteobacteria
NZ_CP015824.1,103147,0,Proteobacteria
NZ_CP023003.1,103124,0,Firmicutes
NC_019339.1,103121,0,Actinobacteria
NZ_CP014801.1,102837,0,Proteobacteria
NZ_CP009629.1,102620,0,Proteobacteria
NZ_CP020746.1,102550,0,Firmicutes
NC_017637.1,102536,0,Proteobacteria
NC_017665.1,102535,0,Proteobacteria
NZ_CP014676.1,102455,0,Proteobacteria
NC_014304.1,102323,0,Proteobacteria
NZ_CP019876.1,102282,0,Proteobacteria
NC_013852.1,102242,0,Proteobacteria
NZ_CP015420.1,102180,0,Proteobacteria
NZ_CP015319.1,102093,0,Proteobacteria
NC_003267.1,101965,0,Cyanobacteria
NZ_CP007649.1,101883,0,Firmicutes
NC_005244.2,101858,0,Proteobacteria
NC_014232.1,101857,0,Proteobacteria
NZ_CP011119.1,101782,0,Proteobacteria
NZ_CP009457.1,101782,0,Proteobacteria
NZ_CP016522.1,101723,0,Proteobacteria
NZ_CP006796.1,101706,0,Proteobacteria
NC_002806.1,101648,0,Bacteroidetes
NC_025147.1,101631,0,Proteobacteria
NC_010862.1,101558,0,Proteobacteria
NZ_CP013250.1,101545,0,Proteobacteria
NC_009670.1,101491,0,Proteobacteria
NC_011077.1,101461,0,Proteobacteria
NZ_CP009767.1,101428,0,Proteobacteria
NZ_CP017657.1,101406,0,Proteobacteria
NC_006671.1,101375,0,Proteobacteria
NZ_CP006371.1,101355,0,Proteobacteria
NZ_LT222313.1,101345,0,Proteobacteria
NC_024975.1,101321,0,Proteobacteria
NZ_CP015356.1,101287,0,Firmicutes
NZ_CP010448.1,101277,0,Proteobacteria
NZ_CP014668.1,101201,0,Proteobacteria
NZ_CP018955.1,101186,0,Proteobacteria
NZ_CP021881.1,101165,0,Proteobacteria
NZ_CP014707.1,101118,0,Proteobacteria
NZ_CP014005.1,101030,0,Proteobacteria
NC_005307.1,101016,0,Actinobacteria
NC_004838.1,100990,0,Proteobacteria
NZ_CP009834.1,100990,0,Proteobacteria
NC_004835.1,100984,0,Proteobacteria
NZ_CP006790.1,100984,0,Proteobacteria
NC_008118.1,100918,0,Proteobacteria
NZ_CP011654.1,100873,0,Proteobacteria
NC_007490.2,100827,0,Proteobacteria
NZ_CP016947.1,100794,0,Proteobacteria
NZ_CP016934.1,100790,0,Proteobacteria
NZ_CP016942.1,100788,0,Proteobacteria
NC_020287.1,100749,0,Cyanobacteria
NZ_CP018918.1,100699,0,Proteobacteria
NZ_CP015747.1,100630,0,Proteobacteria
NZ_CP021678.1,100616,0,Firmicutes
NZ_CP010898.2,100282,0,Proteobacteria
NC_017457.1,100258,0,Euryarchaeota
NZ_CP018982.1,100168,0,Proteobacteria
NZ_CP015916.1,100096,0,Proteobacteria
NZ_CP010345.1,100061,0,Proteobacteria
NC_011419.1,100021,0,Proteobacteria
NZ_CP019994.1,99829,0,Firmicutes
NC_014031.1,99694,0,Firmicutes
NZ_CP011523.1,99537,0,Actinobacteria
NZ_CP016585.1,99473,0,Proteobacteria
NZ_CP018222.1,99370,0,Proteobacteria
NC_019099.1,99331,0,Proteobacteria
NZ_CP019297.1,99317,0,Proteobacteria
NZ_CP009989.1,99286,0,Proteobacteria
NC_017266.1,99286,0,Proteobacteria
NZ_CP009702.1,99285,0,Proteobacteria
NZ_CP022421.1,99245,0,Proteobacteria
NC_010494.1,99213,0,Actinobacteria
NC_023915.1,99184,0,Proteobacteria
NC_002483.1,99159,0,Proteobacteria
NC_025167.1,99142,0,Proteobacteria
NZ_CP012923.1,99011,0,Proteobacteria
NZ_CP018998.1,99006,0,Proteobacteria
NC_019378.1,99001,0,Proteobacteria
NZ_CP012936.1,98999,0,Proteobacteria
NZ_CP016572.1,98999,0,Proteobacteria
NZ_CP016516.1,98998,0,Proteobacteria
NZ_CP016568.1,98998,0,Proteobacteria
NC_022371.1,98864,0,Proteobacteria
NC_019097.1,98809,0,Proteobacteria
NC_015426.1,98732,0,Firmicutes
NZ_CP010864.1,98626,0,Proteobacteria
NZ_CP011928.1,98619,0,Proteobacteria
NZ_CP011063.1,98436,0,Proteobacteria
NC_007635.1,98396,0,Proteobacteria
NZ_CP020594.1,98301,0,Proteobacteria
NC_010886.1,98264,0,Proteobacteria
NZ_CP015837.1,98242,0,Proteobacteria
NZ_CP015997.1,98216,0,Proteobacteria
NC_006830.1,98192,0,Proteobacteria
NC_014641.1,98156,0,Proteobacteria
NZ_CP019235.1,98137,0,Firmicutes
NC_019331.1,98081,0,Actinobacteria
NZ_CP007135.1,98067,0,Proteobacteria
NZ_CP006263.1,98066,0,Proteobacteria
NC_011603.1,97978,0,Proteobacteria
NC_013370.1,97897,0,Proteobacteria
NZ_CP022825.1,97896,0,Proteobacteria
NZ_CP011274.1,97874,0,Planctomycetes
NZ_CP011136.1,97864,0,Proteobacteria
NZ_CP018932.1,97731,0,Firmicutes
NZ_CP013030.1,97704,0,Proteobacteria
NZ_CP018954.1,97654,0,Proteobacteria
NZ_CP018934.1,97634,0,Firmicutes
NZ_CP003951.1,97588,0,Actinobacteria
NZ_CP021537.1,97474,0,Proteobacteria
NZ_LT905089.1,97394,0,Proteobacteria
NZ_CP021961.1,97389,0,Proteobacteria
NZ_CP019224.1,97268,0,Actinobacteria
NZ_CP015273.1,97267,0,Actinobacteria
NZ_LT703507.1,97266,0,Actinobacteria
NC_021279.1,97240,0,Actinobacteria
NZ_CP020843.1,97202,0,Proteobacteria
NC_015163.1,97188,0,Deinococcus-Thermus
NZ_CP014622.1,97041,0,Proteobacteria
NZ_CP009784.1,96921,0,Proteobacteria
NZ_CP019447.1,96883,0,Proteobacteria
NZ_CP011590.1,96842,0,Proteobacteria
NZ_CP021687.1,96814,0,Proteobacteria
NC_004934.1,96742,0,Actinobacteria
NZ_LN868941.1,96708,0,Actinobacteria
NZ_CP011646.1,96702,0,Proteobacteria
NC_008539.1,96488,0,Actinobacteria
NZ_CP009904.1,96473,0,Proteobacteria
NC_008120.1,96471,0,Proteobacteria
NC_024977.1,96463,0,Proteobacteria
NZ_CP013569.1,96338,0,Proteobacteria
NZ_CP013575.1,96338,0,Proteobacteria
NC_002146.1,96231,0,Firmicutes
NZ_CP012494.1,96228,0,Proteobacteria
NC_003134.1,96210,0,Proteobacteria
NC_017169.1,96210,0,Proteobacteria
NC_009596.1,96210,0,Proteobacteria
NZ_CP009722.1,96210,0,Proteobacteria
NZ_CP009971.1,96210,0,Proteobacteria
NZ_CP016275.1,96210,0,Proteobacteria
NZ_CP009490.1,96196,0,Proteobacteria
NZ_CP007792.1,96094,0,Actinobacteria
NZ_CP018318.1,96082,0,Proteobacteria
NZ_CP018716.1,96074,0,Proteobacteria
NZ_CP018704.1,96073,0,Proteobacteria
NZ_CP018710.1,96073,0,Proteobacteria
NZ_CP018722.1,96073,0,Proteobacteria
NZ_CP018698.1,96072,0,Proteobacteria
NZ_CP018689.1,96070,0,Proteobacteria
NC_017158.1,96046,0,Proteobacteria
NZ_CP012929.1,96042,0,Proteobacteria
NC_018225.1,95989,0,Euryarchaeota
NZ_CP003954.1,95987,0,Actinobacteria
NZ_CP004875.1,95983,0,Firmicutes
NZ_CP019298.1,95945,0,Proteobacteria
NZ_CP018975.1,95926,0,Proteobacteria
NZ_CP015816.1,95910,0,Proteobacteria
NZ_CP013488.1,95866,0,Proteobacteria
NZ_CP021681.1,95850,0,Proteobacteria
NZ_CP014972.2,95780,0,Proteobacteria
NZ_CP012491.1,95721,0,Proteobacteria
NZ_CP023153.1,95687,0,Actinobacteria
NZ_CP020338.1,95633,0,Proteobacteria
NC_015154.1,95626,0,Proteobacteria
NZ_CP015847.2,95599,0,Proteobacteria
NZ_CP016626.1,95598,0,Proteobacteria
NZ_CP015844.2,95598,0,Proteobacteria
NC_010377.1,95499,0,Proteobacteria
NZ_CP004314.1,95498,0,Spirochaetes
NZ_CP018774.2,95441,0,Proteobacteria
NZ_CP009934.1,95352,0,Proteobacteria
